Title,Video ID,Statistics
SEO Tutorial for Beginners | Digital Marketing for Beginners | Great Learning,thYdP6MQyZ0,"{'viewCount': '5617', 'likeCount': '130', 'favoriteCount': '0', 'commentCount': '8'}"
Python Tkinter Tutorial | GUI Libraries in Python | Tkinter Programming | Great Learning,hLQj47YOwOE,"{'viewCount': '11026', 'likeCount': '207', 'favoriteCount': '0', 'commentCount': '5'}"
AWS Database Services | Amazon RDS | Amazon Redshift | Amazon Aurora | Great Learning,jkkmvR5NHmk,"{'viewCount': '2702', 'likeCount': '59', 'favoriteCount': '0', 'commentCount': '2'}"
AWS Compute Services | Amazon Lambda | Amazon EC2 | Great Learning,r6Q_QfmYpLQ,"{'viewCount': '4555', 'likeCount': '75', 'favoriteCount': '0', 'commentCount': '3'}"
AWS DevOps Tools | DevOps Tools Tutorial | DevOps Training | Great Learning,cWzhljKwpi8,"{'viewCount': '2167', 'likeCount': '49', 'favoriteCount': '0', 'commentCount': '2'}"
AWS Security Services | AWS WAF | AWS KMS | AWS Shield | Great Learning,XRwI88i7Hjw,"{'viewCount': '3368', 'likeCount': '74', 'favoriteCount': '0', 'commentCount': '6'}"
Docker Basic Commands | Docker Tutorial for Beginners | Great Learning,NUmbZQoz8Zs,"{'viewCount': '1343', 'likeCount': '47', 'favoriteCount': '0', 'commentCount': '5'}"
NLP with BERT | Text Summarization using PyTorch | Great Learning,Y2wrtZPrct8,"{'viewCount': '17978', 'likeCount': '279', 'favoriteCount': '0', 'commentCount': '6'}"
Risk and Return | Risk Vs Uncertainty | Investing vs Gambling | Great Learning,3X8rNX6tVqM,"{'viewCount': '1461', 'likeCount': '36', 'favoriteCount': '0', 'commentCount': '4'}"
Customer Management | What is Customer Relationship Management? | Great Learning,IK0vynvU1QI,"{'viewCount': '3366', 'likeCount': '57', 'favoriteCount': '0', 'commentCount': '4'}"
Binary Trees in C | What is a Binary Tree? | Great Learning,VaPQL_8I0Io,"{'viewCount': '1378', 'likeCount': '47', 'favoriteCount': '0', 'commentCount': '1'}"
Linked Lists in C: What They Are and How To Use Them? | Great Learning,LWqpsBvg0ug,"{'viewCount': '1800', 'likeCount': '43', 'favoriteCount': '0', 'commentCount': '1'}"
AWS HoneyCode and Amplify | AWS tutorial for beginners | AWS training | Great Learning,2EdpRgYWwxc,"{'viewCount': '2144', 'likeCount': '40', 'favoriteCount': '0', 'commentCount': '2'}"
Cyber Security Tools | Top Cyber Security Tools | Great Learning,WuFY7ih3QIE,"{'viewCount': '9139', 'likeCount': '209', 'favoriteCount': '0', 'commentCount': '2'}"
Social Media Marketing | LinkedIn Marketing | YouTube Marketing | Great Learning,wXRkZk5kN4Q,"{'viewCount': '2926', 'likeCount': '109', 'favoriteCount': '0', 'commentCount': '3'}"
Cyber Security Expert | What are Cyber Threats? | Great Learning,A7034DZFK1Y,"{'viewCount': '2725', 'likeCount': '67', 'favoriteCount': '0', 'commentCount': '1'}"
Docker Networks | What are different Types of Docker Networks | Great Learning,qho9bPlmFqc,"{'viewCount': '1170', 'likeCount': '39', 'favoriteCount': '0', 'commentCount': '3'}"
Cluster Analysis on Indian States Using Macro Economic Parameters | Great Learning,Zt9JwW1fd1E,"{'viewCount': '1024', 'likeCount': '31', 'favoriteCount': '0', 'commentCount': '4'}"
Binary Search in C | What is Binary Search Algorithm | Great Learning,SFEWS2JyrJ8,"{'viewCount': '1279', 'likeCount': '28', 'favoriteCount': '0', 'commentCount': '10'}"
Tips to Land Your Next Job | Great Learning,Rg3QkWrfmMQ,"{'viewCount': '1875', 'likeCount': '38', 'favoriteCount': '0', 'commentCount': '5'}"
10 Best Skills to Acquire in 2022 for Freshers | Great Learning,Nzg4H1EtB1s,"{'viewCount': '3058', 'likeCount': '106', 'favoriteCount': '0', 'commentCount': '11'}"
Multivariate Time Series on COVID 19 | Time Series Forecasting | Great Learning,LKpEKfCOsKM,"{'viewCount': '5721', 'likeCount': '94', 'favoriteCount': '0', 'commentCount': '7'}"
Cyber Security Frameworks | Types of Cyber Security Frameworks | Great Learning,hW1MZZoHKYE,"{'viewCount': '3765', 'likeCount': '73', 'favoriteCount': '0', 'commentCount': '6'}"
Career Options for Programmers | Great Learning,BJjWIPq7Rrg,"{'viewCount': '1134', 'likeCount': '28', 'favoriteCount': '0', 'commentCount': '0'}"
How to switch your career from non-programming to programming? | Great Learning,Tvm4rcbqPRk,"{'viewCount': '2082', 'likeCount': '67', 'favoriteCount': '0', 'commentCount': '2'}"
AWS Services Full Course | Amazon Web Services | #AWS | Great Learning,WB4XeU_jGnY,"{'viewCount': '4562', 'likeCount': '178', 'favoriteCount': '0', 'commentCount': '4'}"
How to crack your first job? | Great Learning,JcTvJOcIapU,"{'viewCount': '1953', 'likeCount': '64', 'favoriteCount': '0', 'commentCount': '3'}"
How to upskill yourself and switch jobs in 2022? | Great Learning,YsxDckCNW-M,"{'viewCount': '2060', 'likeCount': '58', 'favoriteCount': '0', 'commentCount': '2'}"
LDA Application in Entertainment Industry | Linear discriminant analysis | Great Learning,g6v_aA5kql8,"{'viewCount': '1661', 'likeCount': '28', 'favoriteCount': '0', 'commentCount': '3'}"
Top 5 Career Options for 2022 | Great Learning,4eFKukGpo4M,"{'viewCount': '2606', 'likeCount': '54', 'favoriteCount': '0', 'commentCount': '4'}"
How to get a 100% hike in your salary in 2022? | Great Learning,VnrGO8FKba4,"{'viewCount': '3450', 'likeCount': '71', 'favoriteCount': '0', 'commentCount': '1'}"
Stack and Queue in C | Implementation of Stack & Queue in C | Great Learning,eb2jjLpoR9g,"{'viewCount': '2388', 'likeCount': '48', 'favoriteCount': '0', 'commentCount': '6'}"
Top 6 secrets to land your dream job | Great Learning,f-3GbmgBpzM,"{'viewCount': '4082', 'likeCount': '80', 'favoriteCount': '0', 'commentCount': '11'}"
10 Best Skills to acquire in 2022 | Great Learning,LgNFUQTpmMo,"{'viewCount': '4194', 'likeCount': '130', 'favoriteCount': '0', 'commentCount': '9'}"
Production Management | What is Inventory Control ? | Great Learning,uwLEOThHyXg,"{'viewCount': '1496', 'likeCount': '28', 'favoriteCount': '0', 'commentCount': '4'}"
Solving Guesstimates and Puzzles in a Job Interview | Great Learning,MISzzQl68DY,"{'viewCount': '2834', 'likeCount': '74', 'favoriteCount': '0', 'commentCount': '0'}"
Effective Resume Building | Resume Writing Tips & Tricks | Great Learning,bLGZ4hcUbDU,"{'viewCount': '7601', 'likeCount': '144', 'favoriteCount': '0', 'commentCount': '18'}"
Bubble Sort in C | How to Solve Bubble Sort | Logical Programming in C | Great Learning,szegJYbGkXc,"{'viewCount': '1280', 'likeCount': '44', 'favoriteCount': '0', 'commentCount': '4'}"
Talent Management | Talent management process | Great Learning,4oYdpyS9-kU,"{'viewCount': '2582', 'likeCount': '62', 'favoriteCount': '0', 'commentCount': '5'}"
Preparing Data for Machine Learning Models | Data Balancing Techniques | Great Learning,dOJ2EV_s6dk,"{'viewCount': '2345', 'likeCount': '71', 'favoriteCount': '0', 'commentCount': '7'}"
Inventory Control | what is ABC Analysis | Economic order quantity | Great Learning,_xz3ACsI3lY,"{'viewCount': '1733', 'likeCount': '46', 'favoriteCount': '0', 'commentCount': '4'}"
Feature Engineering Importance | Practical Application for Feature Engineering | Great Learning,LcnclcVweNQ,"{'viewCount': '1979', 'likeCount': '58', 'favoriteCount': '0', 'commentCount': '8'}"
Stock Price Prediction using Deep Learning | Deep Learning Tutorial | Great Learning,E9do8wvsP5A,"{'viewCount': '23710', 'likeCount': '433', 'favoriteCount': '0', 'commentCount': '15'}"
KMP Algorithm in Python | Python Tutorial for Beginners | #Python | Great Learning,qgfGXVq7PEQ,"{'viewCount': '2918', 'likeCount': '60', 'favoriteCount': '0', 'commentCount': '2'}"
Marketing Analytics | Challenges in Marketing Analytics | Great Learning,4Ln5_A_tEK8,"{'viewCount': '4938', 'likeCount': '112', 'favoriteCount': '0', 'commentCount': '3'}"
Bank Defaulters using ANN | Architecture of ANN | Great Learning,umNGnc1RR9o,"{'viewCount': '1768', 'likeCount': '46', 'favoriteCount': '0', 'commentCount': '4'}"
Used Smartphone Price Prediction | Data Science Tutorial | Great Learning,ZRXr0E56s8Q,"{'viewCount': '5325', 'likeCount': '119', 'favoriteCount': '0', 'commentCount': '9'}"
KMP Algorithm in Java | Java Programming | Java Tutorial | #java | Great Learning,uRJGu35ldAw,"{'viewCount': '3289', 'likeCount': '65', 'favoriteCount': '0', 'commentCount': '9'}"
Planning Strategic Marketing Campaigns | Strategic Marketing | Great Learning,QJfIB-JqBvQ,"{'viewCount': '2048', 'likeCount': '60', 'favoriteCount': '0', 'commentCount': '1'}"
Logical Reasoning for placement | How to clear Aptitude Round ? | Great Learning,aNboMxTA4cg,"{'viewCount': '7981', 'likeCount': '207', 'favoriteCount': '0', 'commentCount': '5'}"
Generics in JAVA | Type of Generics | Java Tutorial for Beginners | Great Learning,wTmOoF4-Pi8,"{'viewCount': '12349', 'likeCount': '260', 'favoriteCount': '0', 'commentCount': '20'}"
IPL Auction Bidding Using Data science | Great Learning,iawSoGwyiTw,"{'viewCount': '6315', 'likeCount': '168', 'favoriteCount': '0', 'commentCount': '10'}"
Sales Funnel | Different Stages of a Sales Funnel | Great Learning,kwEapJFuilQ,"{'viewCount': '1816', 'likeCount': '59', 'favoriteCount': '0', 'commentCount': '4'}"
Customer segmentation using clustering | Clustering Techniques | Great Learning,-Z_cwgzDfPc,"{'viewCount': '6565', 'likeCount': '95', 'favoriteCount': '0', 'commentCount': '12'}"
Lambda Expression In Java | Use of Lambda Expression in Java | Great Learning,dPg14kNalrQ,"{'viewCount': '1675', 'likeCount': '43', 'favoriteCount': '0', 'commentCount': '3'}"
Today’s Job opportunities and free course on R programming,9YS0o3hy08k,"{'viewCount': '1248', 'likeCount': '30', 'favoriteCount': '0', 'commentCount': '2'}"
Brand Strategy | Brand Positioning | Core Values of a Brand | Great Learning,djasGchNkKs,"{'viewCount': '1433', 'likeCount': '49', 'favoriteCount': '0', 'commentCount': '2'}"
Today’s Job opportunities and free courses on Data Structures and Algorithms | Great Learning,Wl7F8SKpers,"{'viewCount': '1103', 'likeCount': '27', 'favoriteCount': '0', 'commentCount': '0'}"
Tower of Hanoi in Python | Python Programming | Python Tutorial | Great Learning,bDXvXVNXSRI,"{'viewCount': '4645', 'likeCount': '79', 'favoriteCount': '0', 'commentCount': '5'}"
Today’s Job opportunities and free courses on Ethical Hacking & Cyber Security | Great Learning,yCtQmjB1AjA,"{'viewCount': '2088', 'likeCount': '55', 'favoriteCount': '0', 'commentCount': '2'}"
Procurement Management | Types of procurement | Great Learning,E8ZxQtIdUpo,"{'viewCount': '23976', 'likeCount': '463', 'favoriteCount': '0', 'commentCount': '14'}"
Today’s Job opportunities and free courses | Great Learning,iTRUsmfqVp0,"{'viewCount': '3087', 'likeCount': '77', 'favoriteCount': '0', 'commentCount': '5'}"
ML Model Deployment using R Shiny | Machine Learning Tutorial | Great Learning,a09x5-a_KlE,"{'viewCount': '3709', 'likeCount': '74', 'favoriteCount': '0', 'commentCount': '9'}"
Analytics in Medical Malpractices-An Analytical Perspective | Great Learning,Zxp1s6onhbo,"{'viewCount': '1485', 'likeCount': '46', 'favoriteCount': '0', 'commentCount': '2'}"
Application of Classification Algorithms | Machine Learning Tutorial | Great Learning,YzSXvYHMqaI,"{'viewCount': '5175', 'likeCount': '110', 'favoriteCount': '0', 'commentCount': '4'}"
Product Lifecycle Management | Four stages of PLM | Great Learning,hP8eYB-beVw,"{'viewCount': '47467', 'likeCount': '770', 'favoriteCount': '0', 'commentCount': '14'}"
Greedy Programming in Java | Fractional Knapsack Problem | Great Learning,UgkL-S4-dVo,"{'viewCount': '3612', 'likeCount': '68', 'favoriteCount': '0', 'commentCount': '3'}"
BYJU'S Celebrates Women's Day #NeverStop,Bd7cVJjvH5U,"{'viewCount': '1592', 'likeCount': '54', 'favoriteCount': '0', 'commentCount': '1'}"
Cloud Service Providers | AWS vs Microsoft Azure vs GCP Which is best? | Great Learning,sDRspQYzxFQ,"{'viewCount': '1152', 'likeCount': '40', 'favoriteCount': '0', 'commentCount': '3'}"
Diversity Management | Types of diversity management | Great Learning,8pq_Ni4n8xc,"{'viewCount': '12878', 'likeCount': '208', 'favoriteCount': '0', 'commentCount': '6'}"
Graph Theory Basics | Types of graphs | Components of Graph | Great Learning,0-scvrwRv8w,"{'viewCount': '5269', 'likeCount': '137', 'favoriteCount': '0', 'commentCount': '14'}"
Digital Clock using Python | Python Projects | Python Tutorial | Great Learning,WvIUzjiZdO0,"{'viewCount': '3272', 'likeCount': '137', 'favoriteCount': '0', 'commentCount': '5'}"
Capital Market | Types of capital market | Features of capital market | Great Learning,H6v6G0N0qKM,"{'viewCount': '1832', 'likeCount': '35', 'favoriteCount': '0', 'commentCount': '2'}"
ICC WOMEN's WORLD CUP ANTHEM | BYJU'S,FB4o_cMkYRc,"{'viewCount': '4486', 'likeCount': '142', 'favoriteCount': '0', 'commentCount': '5'}"
Machine Translation | Statistical Machine Translation Model | Great Learning,HFXmB8yUgsY,"{'viewCount': '10325', 'likeCount': '178', 'favoriteCount': '0', 'commentCount': '13'}"
Convert Video to GIF using Python | Moviepy Python Tutorial | Great Learning,9gScknpRbzc,"{'viewCount': '2144', 'likeCount': '67', 'favoriteCount': '0', 'commentCount': '6'}"
Book Keeping | Types of Bookkeeping | Methods of bookkeeping | Great Learning,PruyGOQWSME,"{'viewCount': '4124', 'likeCount': '82', 'favoriteCount': '0', 'commentCount': '3'}"
Waterfall Model | What is SDLC | Software Development Life Cycle | Great Learning,4uyXSUetWR8,"{'viewCount': '2350', 'likeCount': '52', 'favoriteCount': '0', 'commentCount': '3'}"
Information Security | What are Cyber Threats? | Great Learning,LKzmc4qlHkA,"{'viewCount': '2949', 'likeCount': '65', 'favoriteCount': '0', 'commentCount': '2'}"
Pandas Summary Statistics | Introduction to Pandas | Great Learning,uU2uWwlHmz8,"{'viewCount': '2307', 'likeCount': '80', 'favoriteCount': '0', 'commentCount': '3'}"
Pandas Query | What is Pandas ? | Python Tutorial | Great Learning,YGTq40ul6iU,"{'viewCount': '2572', 'likeCount': '82', 'favoriteCount': '0', 'commentCount': '4'}"
AI for Healthcare | What is Deep Learning? | Applications of AI in Healthcare | Great Learnin,l80uyrV1v_w,"{'viewCount': '3856', 'likeCount': '99', 'favoriteCount': '0', 'commentCount': '5'}"
DML statements in SQL | Data Manipulation Language | Great Learning,vs04JXcRwkY,"{'viewCount': '2874', 'likeCount': '78', 'favoriteCount': '0', 'commentCount': '7'}"
Queue in Python | Data Structure in Python | Python Tutorial | Great Learning,5AODKCswbx4,"{'viewCount': '3063', 'likeCount': '90', 'favoriteCount': '0', 'commentCount': '5'}"
Textblob | NLP Tutorial for Beginners | Natural Language Processing | Great Learning,_heNNAhSYx0,"{'viewCount': '3330', 'likeCount': '68', 'favoriteCount': '0', 'commentCount': '5'}"
Investment Banking | Functions of Investment bank | Great Learning,VLs7tVrDQ_U,"{'viewCount': '5511', 'likeCount': '111', 'favoriteCount': '0', 'commentCount': '4'}"
Converting an image to six different forms | Python OpenCV Tutorial | Great Learning,lfgn-4n1l8g,"{'viewCount': '2410', 'likeCount': '74', 'favoriteCount': '0', 'commentCount': '3'}"
Basics of Discrete Mathematics | Discrete Mathematics Full Course | Great Learning,FMh8qNV3PHk,"{'viewCount': '35219', 'likeCount': '782', 'favoriteCount': '0', 'commentCount': '30'}"
People Management | Key components of People Management? | Great Learning,gLBf8FhgCFc,"{'viewCount': '6120', 'likeCount': '133', 'favoriteCount': '0', 'commentCount': '4'}"
Converting an Image to Grey Scale Image | Python for Beginners | Great Learning,b-ZXet4eiLY,"{'viewCount': '2217', 'likeCount': '55', 'favoriteCount': '0', 'commentCount': '8'}"
Face Detection Project using Python | OpenCV Project | Great Learning,nlQ3sW1N9qE,"{'viewCount': '19817', 'likeCount': '431', 'favoriteCount': '0', 'commentCount': '19'}"
Zoho Projects | Why do we need Project Management Tools? | Great Learning,_qW0IB6VnHo,"{'viewCount': '6124', 'likeCount': '83', 'favoriteCount': '0', 'commentCount': '8'}"
What is LINQ? | Language Integrated Query | .Net Tutorials for Beginners | Great Learning,t8rfHZAPg3Q,"{'viewCount': '2604', 'likeCount': '50', 'favoriteCount': '0', 'commentCount': '4'}"
Database Normalization | Types of Database Normalization | Great Learning,IY5kYfCCRY0,"{'viewCount': '4846', 'likeCount': '153', 'favoriteCount': '0', 'commentCount': '13'}"
Language Translator in Python | gTTS Library | Tkinter Library | Great Learning,H5ZdDlKyIEE,"{'viewCount': '4140', 'likeCount': '103', 'favoriteCount': '0', 'commentCount': '15'}"
Exception Handling in C#.Net | Types of Exception Handling | Great Learning,qak4dca2kEc,"{'viewCount': '2978', 'likeCount': '43', 'favoriteCount': '0', 'commentCount': '4'}"
Smile Detection Project using Python OpenCV | Great Learning,RoXV6skDDBQ,"{'viewCount': '3535', 'likeCount': '108', 'favoriteCount': '0', 'commentCount': '7'}"
Communication Management | The Five W's of communication management | Great Learning,W3kNIwgIqA8,"{'viewCount': '8533', 'likeCount': '129', 'favoriteCount': '0', 'commentCount': '1'}"
Working Capital Management | What are Different types of Working capital | Great Learning,1VpWtlKnR0Q,"{'viewCount': '1687', 'likeCount': '47', 'favoriteCount': '0', 'commentCount': '3'}"
Resume building for developers | Resume building websites | Great Learning,8RuYhRlE4Ko,"{'viewCount': '4395', 'likeCount': '108', 'favoriteCount': '0', 'commentCount': '6'}"
Network Security | What is a network and reference model? | Great Learning,9RQAU_4RfXg,"{'viewCount': '2285', 'likeCount': '54', 'favoriteCount': '0', 'commentCount': '3'}"
Stochastic Gradient Descent | Objective of Gradient Descent | Great Learning,7LrDfcZVkkw,"{'viewCount': '1492', 'likeCount': '26', 'favoriteCount': '0', 'commentCount': '3'}"
"How to create a website using HTML, CSS and JavaScript? | Great Learning",SR4nHUNrTIQ,"{'viewCount': '8018', 'likeCount': '267', 'favoriteCount': '0', 'commentCount': '3'}"
Introduction to Financial Management | Function of Financial Management | Great Learning,825TSuxTiQU,"{'viewCount': '7936', 'likeCount': '143', 'favoriteCount': '0', 'commentCount': '7'}"
How to Face Interview for Job in English? | Great Learning,ImDTSmYnv5I,"{'viewCount': '4851', 'likeCount': '219', 'favoriteCount': '0', 'commentCount': '2'}"
Leadership and Management | Leadership Styles | Great Learning,lMbRPs276oM,"{'viewCount': '5688', 'likeCount': '81', 'favoriteCount': '0', 'commentCount': '2'}"
Interview Etiquette and Power Dressing | Great Learning,-fXkLg_7W1w,"{'viewCount': '1478', 'likeCount': '64', 'favoriteCount': '0', 'commentCount': '2'}"
JavaScript Basics | JavaScript Tutorial for Beginners | Great Learning,cB3H_he1uas,"{'viewCount': '3941', 'likeCount': '145', 'favoriteCount': '0', 'commentCount': '12'}"
GCD of Two Numbers | Greatest Common Divisor | Great Learning,o-DbDwrbH8k,"{'viewCount': '5599', 'likeCount': '52', 'favoriteCount': '0', 'commentCount': '2'}"
Classes and Objects in Java | Java for Beginners | Great Learning,xOnSEJyVmfI,"{'viewCount': '2298', 'likeCount': '110', 'favoriteCount': '0', 'commentCount': '3'}"
Basics of Accounting | Accounting for Beginners | Great Learning,NhBrniaw54Y,"{'viewCount': '4992', 'likeCount': '80', 'favoriteCount': '0', 'commentCount': '2'}"
